Gas_consumption,Electricity_consumption,Water_consumption,Self_Storage_BuildingType,Industrial_BuildingType,Service_BuildingType,Office_BuildingType,Parking_BuildingType,Warehouse_BuildingType,Recreation_BuildingType,School_BuildingType,Hospital_BuildingType,Commercial_BuildingType,Residential_BuildingType,Other_BuildingType,Under9_AgePercentage,More60_AgePercentage,Female_Percentage,Median_Income,ResArea_ZipCode,LandUse_ZipCode,OfficeArea_ZipCode,BldgArea_ZipCode,BuildingAge,Occupancy,NumberofBuilding_Complex,Energy_Star_Score,Heating_dd,Cooling_dd,GHG,GFA(ft2)
10.76870335,14.27072381,1484.322772,0,0,0,0,0,0,0,0,0,0,1,0,12,23.5,0.466702327,58190,29197.96825,29197.96825,29197.96825,29197.96825,67,100,1,65,4496,1544,374.1,62110
10.78929811,12.03020861,1811.022698,0,0,0,0,0,0,0,0,0,0,1,0,10.7,18.7,0.486658456,33073,23384.37705,23384.37705,23384.37705,23384.37705,69,100,1,1,3978,1732,845.5,58989
10.67808643,20.12297656,3269.887333,0,0,0,0,0,0,0,0,0,0,1,0,11.6,17.3,0.561467092,53842,46501.5493,46501.5493,46501.5493,46501.5493,79,100,1,81,4496,1544,653.9,114541
10.77164546,13.60911435,8469.272672,0,0,0,0,0,0,0,0,0,0,1,0,8.5,18.8,0.510958518,30255,20186.52128,20186.52128,20186.52128,20186.52128,108,100,1,73,3978,1732,418.1,59459
11.15941528,19.32516516,2167.056526,0,0,0,0,0,0,0,0,0,0,1,0,9.3,24.8,0.535875486,32347,20829.78539,20829.78539,20829.78539,20829.78539,104,100,1,100,3978,1732,116.1,86526
10.56864001,44.79912988,3085.220919,0,0,0,0,0,0,0,0,0,0,1,0,4.4,20,0.565797309,209167,19510.47881,19510.47881,19510.47881,19510.47881,29,100,1,73,3978,1732,609.7,104417
10.73516332,15.11883349,2598.476744,0,0,0,0,0,0,0,0,0,0,1,0,10.9,26.4,0.499045541,75180,78843.43478,78843.43478,78843.43478,78843.43478,88,100,1,53,3978,1732,448.6,58008
10.7345749,12.81283873,1638.059444,0,0,0,0,0,0,0,0,0,0,1,0,10.5,24.9,0.485142119,66125,4456.186916,4456.186916,4456.186916,4456.186916,76,100,1,86,3978,1732,398.4,76650
10.59747267,21.92897184,1794.683904,0,0,0,0,0,0,0,0,0,0,1,0,8.1,23.9,0.590456156,123320,35701.26263,35701.26263,35701.26263,35701.26263,89,100,1,95,4496,1544,463.1,98766
10.51391681,57.51466724,2044.249555,0,0,0,1,0,0,0,0,0,0,0,0,16.8,13.8,0.527698185,47743,15134.18803,15134.18803,15134.18803,15134.18803,45,100,1,92,4496,1544,565.2,123885
10.5056789,33.07364715,2110.212712,0,0,0,0,0,0,0,0,0,0,1,0,8.7,42.5,0.564516129,110592,28551.43548,28551.43548,28551.43548,28551.43548,43,100,1,47,3978,1732,457.6,80369
10.52862734,83.8817441,7140.662447,0,0,0,0,0,0,0,0,0,0,1,0,13.1,20.8,0.556779661,84018,22244.81882,22244.81882,22244.81882,22244.81882,31,100,1,9,4496,1544,1435,188767
10.47037361,12.88898637,4401.520042,0,0,0,0,0,0,0,0,0,0,1,0,16.8,12,0.509205021,29946,5984.85654,5984.85654,5984.85654,5984.85654,89,100,1,28,3978,1732,429.9,54115
10.46801992,15.05581942,2041.893726,0,0,0,0,0,0,0,0,0,0,1,0,6.1,22.8,0.491805411,28630,35787.98795,35787.98795,35787.98795,35787.98795,108,100,1,95,3978,1732,264.9,53701
10.4674315,12.52604205,4096.934486,0,0,0,0,0,0,0,0,0,0,1,0,10.7,17,0.43550429,31769,10802.06173,10802.06173,10802.06173,10802.06173,98,100,1,84,4496,1544,340.7,60165
10.46390097,21.15798658,1888.612991,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.7,0.534931307,31705,37483.95918,37483.95918,37483.95918,37483.95918,92,100,1,96,3978,1732,308.2,88165
10.41506198,43.51965425,7248.118563,0,0,0,0,0,0,0,0,0,0,1,0,7.3,8.7,0.577430972,199167,8376.723502,8376.723502,8376.723502,8376.723502,38,100,1,70,4496,1544,551.7,97000
10.67632116,79.98345115,6742.147805,0,0,0,0,0,0,0,0,0,0,1,0,13.1,20.8,0.556779661,84018,22244.81882,22244.81882,22244.81882,22244.81882,31,100,1,13,3978,1732,1368.9,188767
10.39740933,26.43901143,1463.880264,0,0,0,0,0,0,0,0,0,0,1,0,11.5,29.2,0.566598199,152569,35415.22707,35415.22707,35415.22707,35415.22707,88,100,1,99,4496,1544,187.9,82199
10.42683041,44.82189591,3408.425155,0,0,0,0,0,0,0,0,0,0,1,0,5.4,29.9,0.53207986,90735,14130.51163,14130.51163,14130.51163,14130.51163,59,100,1,82,4496,1544,557.2,116914
10.3856409,17.73157241,3291.469743,0,0,0,0,0,0,0,0,0,0,1,0,16.7,16.4,0.517221164,36607,12764.70202,12764.70202,12764.70202,12764.70202,63,100,1,100,4496,1544,95.7,47378
10.55863684,46.59858782,2475.06183,0,0,0,0,0,0,0,0,0,0,1,0,16.2,20.8,0.539255754,73417,32735.57488,32735.57488,32735.57488,32735.57488,115,100,1,16,3978,1732,672.9,64132
10.36210404,10.387059,2414.418313,0,0,0,0,0,0,0,0,0,0,1,0,15.4,11.5,0.538170732,28496,10920.19649,10920.19649,10920.19649,10920.19649,68,100,1,36,4496,1544,436.5,54180
10.34621665,72.18519407,3257.956225,0,0,0,0,0,0,0,0,0,0,1,0,10.8,32.9,0.524505184,152335,67327.07692,67327.07692,67327.07692,67327.07692,90,100,1,100,3978,1732,397.8,248545
10.54627999,20.35399087,4653.821475,0,0,0,0,0,0,0,0,0,0,1,0,8.5,12.6,0.437099409,35246,15014.25,15014.25,15014.25,15014.25,31,100,1,40,3978,1732,471.7,67248
10.32385664,17.21846291,2117.584168,0,0,0,0,0,0,0,0,0,0,1,0,13.1,20.8,0.556779661,84018,22244.81882,22244.81882,22244.81882,22244.81882,80,100,1,82,4496,1544,418.4,66962
10.34033244,19.18230817,5007.423452,0,0,0,0,0,0,0,0,0,0,1,0,8.5,12.6,0.437099409,35246,15014.25,15014.25,15014.25,15014.25,31,100,1,30,4496,1544,528.5,67248
10.31503031,10.61583142,3926.555009,0,0,0,0,0,0,0,0,0,0,1,0,14.2,16.1,0.488342898,38375,34795.16883,34795.16883,34795.16883,34795.16883,92,100,1,66,4496,1544,381.3,53000
10.30443872,70.04586384,3776.998034,0,0,0,0,0,0,0,0,0,0,1,0,9.1,21.8,0.531958763,87750,13134.28834,13134.28834,13134.28834,13134.28834,120,100,1,11,4496,1544,729.2,111854
10.29267029,13.85922883,1991.509414,0,0,0,0,0,0,0,0,0,0,1,0,12,23.5,0.466702327,58190,29197.96825,29197.96825,29197.96825,29197.96825,92,100,1,60,4496,1544,357.2,55673
10.26207237,11.79044447,1497.165793,0,0,0,0,0,0,0,0,0,0,1,0,10.7,18.7,0.486658456,33073,23384.37705,23384.37705,23384.37705,23384.37705,88,100,1,58,4496,1544,367.7,55776
10.25442289,13.20092042,2352.330882,0,0,0,0,0,0,0,0,0,0,1,0,10.9,26.4,0.499045541,75180,78843.43478,78843.43478,78843.43478,78843.43478,88,100,1,71,3978,1732,398.2,55068
10.33444822,14.14000596,4392.324717,0,0,0,0,0,0,0,0,0,0,1,0,8.5,18.8,0.510958518,30255,20186.52128,20186.52128,20186.52128,20186.52128,94,100,1,80,4496,1544,446.9,70000
10.31620715,36.8790872,2063.552119,0,0,0,0,0,0,0,0,0,0,1,0,9.8,32.9,0.537774375,108184,22148.25967,22148.25967,22148.25967,22148.25967,92,100,1,63,3978,1732,667.4,130331
10.22088286,192.4289676,6070.737216,0,0,0,0,0,0,0,0,0,0,1,0,16.2,20.8,0.539255754,73417,32735.57488,32735.57488,32735.57488,32735.57488,31,100,1,1,4496,1544,1525.1,169695
10.1920502,16.95038392,1751.215112,0,0,0,0,0,0,0,0,0,0,1,0,5.5,17.9,0.577499168,75945,28468.16892,28468.16892,28468.16892,28468.16892,33,100,1,93,4496,1544,444,93365
10.14262279,12.91205249,3033.924693,0,0,0,0,0,0,0,0,0,0,1,0,8.6,19.1,0.502405774,29932,53778.6988,53778.6988,53778.6988,53778.6988,92,100,1,77,3978,1732,391.3,65496
10.11143645,11.6054153,2704.260956,0,0,0,0,0,0,0,0,0,0,1,0,5.4,29.9,0.53207986,90735,14130.51163,14130.51163,14130.51163,14130.51163,62,100,1,95,4496,1544,272.7,65000
10.28502081,13.93910117,1502.485433,0,0,0,0,0,0,0,0,0,0,1,0,12,23.5,0.466702327,58190,29197.96825,29197.96825,29197.96825,29197.96825,67,100,1,86,3978,1732,291.9,62110
10.09260695,47.05346124,2710.188538,0,0,0,0,0,0,0,0,0,0,1,0,16.2,20.8,0.539255754,73417,32735.57488,32735.57488,32735.57488,32735.57488,115,100,1,16,4496,1544,652.5,64132
10.20087653,16.42217552,2680.322717,0,0,0,0,0,0,0,0,0,0,1,0,16.1,12.9,0.515344528,30179,6983.420091,6983.420091,6983.420091,6983.420091,87,95,1,47,3978,1732,451.7,64000
10.01611215,16.92190432,2249.434459,0,0,0,0,0,0,0,0,0,0,1,0,12.4,13.2,0.525604079,45852,10659.36318,10659.36318,10659.36318,10659.36318,98,100,1,52,3978,1732,516,60552
9.991398441,22.05904243,576.7215539,0,0,0,0,0,0,0,0,0,0,1,0,8.6,29.2,0.542469006,19333,35613.90244,35613.90244,35613.90244,35613.90244,70,100,1,22,3978,1732,368.5,56778
10.08789958,29.01193186,4099.898257,0,0,0,0,0,0,0,0,0,0,1,0,9.8,32.9,0.537774375,108184,22148.25967,22148.25967,22148.25967,22148.25967,113,100,1,66,3978,1732,418,71897
9.987279491,13.1537702,3679.193221,0,0,0,0,0,0,0,0,0,0,1,0,7.6,23.5,0.518056467,38321,42353.55224,42353.55224,42353.55224,42353.55224,97,100,1,11,4496,1544,562,58764
9.960212097,23.06852084,2143.802212,0,0,0,0,0,0,0,0,0,0,1,0,12.5,30.3,0.548890138,27218,23762.67943,23762.67943,23762.67943,23762.67943,70,100,1,78,4496,1544,474.8,86236
9.958446834,25.1884155,3522.036801,0,0,0,0,0,0,0,0,0,0,1,0,6.3,26.3,0.560994475,30213,30395.27,30395.27,30395.27,30395.27,89,100,1,67,3978,1732,502.4,100435
9.976687902,13.90670857,2336.979985,0,0,0,0,0,0,0,0,0,0,1,0,10.9,26.4,0.499045541,75180,78843.43478,78843.43478,78843.43478,78843.43478,88,100,1,47,4496,1544,482.9,58008
9.979630012,29.72552837,3027.16122,0,0,0,0,0,0,0,0,0,0,1,0,11.6,21.4,0.536450359,39295,15977.42254,15977.42254,15977.42254,15977.42254,81,100,1,75,4496,1544,602.9,116021
9.913726795,13.74384524,3535.3358,0,0,0,0,0,0,0,0,0,0,1,0,7.6,23.5,0.518056467,38321,42353.55224,42353.55224,42353.55224,42353.55224,97,100,1,21,3978,1732,482.7,58764
12.85406943,35.62303661,290.2986195,0,0,0,0,0,0,0,0,0,1,0,0,10.2,22.1,0.604134165,84630,2795.469101,2795.469101,2795.469101,2795.469101,14,100,1,83,3978,1732,331.8,91047
9.89725099,16.28351397,2468.906299,0,0,0,0,0,0,0,0,0,0,1,0,21.4,12.4,0.536866658,67852,16051.37853,16051.37853,16051.37853,16051.37853,78,100,1,25,4496,1544,729,76446
9.618339161,16.01689427,7603.08843,0,0,0,0,0,0,0,0,0,0,1,0,13.3,11.9,0.536585366,21616,14136.88824,14136.88824,14136.88824,14136.88824,90,100,1,48,4496,1544,599.8,75833
9.909607841,23.22046895,1799.243596,0,0,0,0,0,0,0,0,0,0,1,0,7.3,52.8,0.595601625,112500,76930.0283,76930.0283,76930.0283,76930.0283,63,100,1,98,4496,1544,537.2,90000
9.861945695,26.57739053,1996.677048,0,0,0,0,0,0,0,0,0,0,1,0,11.5,29.2,0.566598199,152569,35415.22707,35415.22707,35415.22707,35415.22707,82,100,1,59,4496,1544,569,95798
9.850177262,48.15725774,2116.976185,0,0,0,0,0,0,0,0,0,0,1,0,16.2,20.8,0.539255754,73417,32735.57488,32735.57488,32735.57488,32735.57488,108,100,1,62,3978,1732,833.8,147725
9.83840883,174.8057059,12187.45102,0,0,0,0,0,0,0,0,0,0,0,0,5.4,25.8,0.54371345,127184,67047.25843,67047.25843,67047.25843,67047.25843,88,100,1,19,4496,1544,1510.2,141758
9.756029811,8.760649979,3887.797874,0,0,0,0,0,0,0,0,0,0,1,0,17.5,7.4,0.51661247,32438,5712.380319,5712.380319,5712.380319,5712.380319,93,100,1,31,4496,1544,596.1,55780
9.731904524,32.64389935,1575.36407,0,0,0,1,0,0,0,0,0,0,0,0,11.2,13.7,0.468491407,114265,5838.989247,5838.989247,5838.989247,5838.989247,122,95,1,97,4496,1544,391.1,90000
9.991398441,39.43258974,4121.328662,0,0,0,0,0,0,0,0,0,0,1,0,8.1,23.9,0.590456156,123320,35701.26263,35701.26263,35701.26263,35701.26263,34,100,1,8,3978,1732,757.3,100118
9.790746684,17.56873851,2293.435211,0,0,0,0,0,0,0,0,0,0,1,0,11.5,14.8,0.464448793,32378,14145.7957,14145.7957,14145.7957,14145.7957,107,100,1,50,3978,1732,592.6,67330
9.7666214,15.10593529,2067.275839,0,0,0,0,0,0,0,0,0,0,1,0,5.4,29.9,0.53207986,90735,14130.51163,14130.51163,14130.51163,14130.51163,94,100,1,88,3978,1732,391.7,73264
9.904900469,16.10692278,1645.734872,0,0,0,0,0,0,0,0,0,0,1,0,5.5,17.9,0.577499168,75945,28468.16892,28468.16892,28468.16892,28468.16892,33,100,1,93,3978,1732,444.1,93365
9.6848308,107.9940778,7858.505641,0,0,0,0,0,0,0,0,0,0,0,0,7.9,9.5,0.56669523,127904,20081.5551,20081.5551,20081.5551,20081.5551,31,100,1,77,3978,1732,1411.7,194886
9.804280379,13.6614721,1839.900582,0,0,0,0,0,0,0,0,0,0,1,0,11.4,20.5,0.466049383,52342,2039.262295,2039.262295,2039.262295,2039.262295,54,100,1,62,4496,1544,368.9,57485
9.712486612,17.0406831,2034.978247,0,0,0,0,0,0,0,0,0,0,1,0,7.6,23.5,0.518056467,38321,42353.55224,42353.55224,42353.55224,42353.55224,95,100,1,10,3978,1732,728.2,62238
9.86429938,11.40348667,1899.024242,0,0,0,0,0,0,0,0,0,0,1,0,6.1,22.8,0.491805411,28630,35787.98795,35787.98795,35787.98795,35787.98795,108,100,1,81,3978,1732,299.9,54365
9.68600764,37.7922763,2277.400389,0,0,0,0,0,0,0,0,0,0,1,0,11.8,46.1,0.614955135,142679,63486.71875,63486.71875,63486.71875,63486.71875,91,100,1,37,4496,1544,826.6,137398
9.673062367,24.26070416,5417.109294,0,0,0,0,0,0,0,0,0,0,1,0,10.5,44.2,0.524423338,71772,26057.43726,26057.43726,26057.43726,26057.43726,56,100,1,57,4496,1544,924.5,145000
11.04643834,50.74415319,678.9340113,0,0,0,1,0,0,0,0,0,0,0,0,7.3,8.7,0.577430972,199167,8376.723502,8376.723502,8376.723502,8376.723502,89,100,1,96,3978,1732,361.3,94331
9.679535005,17.91370066,1567.308647,0,0,0,0,0,0,0,0,0,0,1,0,8,15.9,0.475633528,53802,5465.578947,5465.578947,5465.578947,5465.578947,54,100,1,38,4496,1544,463.4,57410
9.787216155,43.18658996,3280.374567,0,0,0,0,0,0,0,0,0,0,1,0,5.4,29.9,0.53207986,90735,14130.51163,14130.51163,14130.51163,14130.51163,59,100,1,88,3978,1732,509,116914
9.595979139,24.83367967,2455.987254,0,0,0,0,0,0,0,0,0,0,1,0,8.5,24.2,0.537918871,31944,15034.32326,15034.32326,15034.32326,15034.32326,89,100,1,100,4496,1544,246.4,112565
9.594802295,10.84512166,3237.513718,0,0,0,0,0,0,0,0,0,0,1,0,11.3,11.4,0.502026636,60417,6862.5,6862.5,6862.5,6862.5,88,100,1,51,4496,1544,428.7,51834
9.503008532,25.75201158,1352.092486,0,0,0,0,0,0,0,0,0,0,1,0,11.5,29.2,0.566598199,152569,35415.22707,35415.22707,35415.22707,35415.22707,88,100,1,57,3978,1732,529.1,82199
10.93051928,40.09465817,488.3400555,0,0,0,1,0,0,0,0,0,0,0,0,7.2,24.3,0.513714286,102165,58963.63303,58963.63303,58963.63303,58963.63303,91,100,1,84,3978,1732,446.7,95000
9.47358745,40.20095652,9109.829543,0,0,0,0,0,0,0,0,0,0,1,0,7.3,8.7,0.577430972,199167,8376.723502,8376.723502,8376.723502,8376.723502,38,100,1,77,3978,1732,494.4,97000
9.467703237,7.806853902,7241.962991,0,0,0,0,0,0,0,0,0,0,1,0,12.6,16,0.497136829,35436,10898.21459,10898.21459,10898.21459,10898.21459,77,100,1,82,4496,1544,299.8,53120
9.466526393,13.1655504,1324.050533,0,0,0,0,0,0,0,0,0,0,1,0,8.5,21.6,0.544079575,21735,26773.0828,26773.0828,26773.0828,26773.0828,107,100,1,85,3978,1732,278,61562
9.458876911,18.34388391,2474.605853,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.7,0.534931307,31705,37483.95918,37483.95918,37483.95918,37483.95918,33,100,1,59,3978,1732,652,95958
9.6112781,25.44222527,2105.805026,0,0,0,0,0,0,0,0,0,0,1,0,8.5,24.2,0.537918871,31944,15034.32326,15034.32326,15034.32326,15034.32326,89,100,1,100,3978,1732,149.7,112565
9.448285322,30.7086043,1968.103135,0,0,0,0,0,0,0,0,0,0,1,0,11.5,29.2,0.566598199,152569,35415.22707,35415.22707,35415.22707,35415.22707,86,100,1,69,3978,1732,556.9,97677
9.487121148,20.7602842,2246.622653,0,0,0,0,0,0,0,0,0,0,1,0,11.8,46.1,0.614955135,142679,63486.71875,63486.71875,63486.71875,63486.71875,63,100,1,61,4496,1544,467.6,76114
9.480060088,13.39551732,2892.423141,0,0,0,0,0,0,0,0,0,0,1,0,12.1,12.9,0.50995295,31401,16869.38767,16869.38767,16869.38767,16869.38767,106,100,1,79,4496,1544,371.6,63900
9.404742126,20.53099397,1690.647578,0,0,0,0,0,0,0,0,0,0,1,0,8.6,24.4,0.564892966,98608,24376.45833,24376.45833,24376.45833,24376.45833,90,100,1,72,4496,1544,381.4,65387
9.390620009,21.76413731,2411.226554,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.7,0.534931307,31705,37483.95918,37483.95918,37483.95918,37483.95918,92,100,1,65,4496,1544,525.7,88165
9.382970527,92.28859974,3188.269349,0,0,0,1,0,0,0,0,0,0,0,0,3.3,3.8,0.602421308,68725,7639.757396,7639.757396,7639.757396,7639.757396,105,100,1,80,4496,1544,843.7,121758
9.373555782,11.54024173,4118.136902,0,0,0,0,0,0,0,0,0,0,1,0,14.2,16.1,0.488342898,38375,34795.16883,34795.16883,34795.16883,34795.16883,92,100,1,98,4496,1544,195.9,51450
9.355903136,13.77701457,2338.119929,0,0,0,0,0,0,0,0,0,0,1,0,17.5,9,0.513513514,53809,15997.33758,15997.33758,15997.33758,15997.33758,68,100,1,100,4496,1544,77.2,96250
9.381205264,9.72144239,3292.609687,0,0,0,0,0,0,0,0,0,0,1,0,7.6,23.5,0.518056467,38321,42353.55224,42353.55224,42353.55224,42353.55224,97,100,1,94,4496,1544,374.5,61092
9.438282155,18.22881218,1511.756741,0,0,0,0,0,0,0,0,0,0,1,0,8,15.9,0.475633528,53802,5465.578947,5465.578947,5465.578947,5465.578947,54,100,1,47,3978,1732,428.2,57410
9.355903136,34.38516238,2351.190939,0,0,0,0,0,0,0,0,0,0,1,0,9.8,32.9,0.537774375,108184,22148.25967,22148.25967,22148.25967,22148.25967,92,100,1,98,4496,1544,314.1,130331
9.300591505,14.95394599,1484.01876,0,0,0,0,0,0,0,0,0,0,1,0,9.1,20.6,0.503645603,54458,22996.30745,22996.30745,22996.30745,22996.30745,107,100,1,100,3978,1732,313.5,61536
9.554201206,21.01552383,1671.876933,0,0,0,0,0,0,0,0,0,0,1,0,8.1,23.9,0.590456156,123320,35701.26263,35701.26263,35701.26263,35701.26263,89,100,1,94,3978,1732,479.5,98766
8.63920565,1.698890789,1268.270639,0,0,0,0,0,0,0,0,0,0,1,0,5.5,17.9,0.577499168,75945,28468.16892,28468.16892,28468.16892,28468.16892,110,100,1,100,3978,1732,17.5,57300
9.279408331,41.95791863,1824.093749,0,0,0,0,0,0,0,0,0,0,1,0,17.5,9,0.513513514,53809,15997.33758,15997.33758,15997.33758,15997.33758,64,100,1,56,3978,1732,238.1,69166
9.262932526,14.96558497,4331.833165,0,0,0,0,0,0,0,0,0,0,1,0,12.3,18.1,0.539858156,51948,22996.86667,22996.86667,22996.86667,22996.86667,91,100,1,41,3978,1732,501,51070
9.252340937,11.61151135,162.7800321,0,0,0,0,0,0,0,0,0,0,1,0,10.6,12.9,0.508868393,39552,7143.387464,7143.387464,7143.387464,7143.387464,103,100,1,50,3978,1732,459.6,59196
9.240572504,30.02275776,492.8997064,0,0,0,0,0,0,0,0,0,0,1,0,7.5,17.8,0.51378866,96429,33286.09524,33286.09524,33286.09524,33286.09524,32,100,1,91,4496,1544,336.2,90178
9.244103036,34.4321655,5036.833296,0,0,0,0,0,0,0,0,0,0,1,0,9.1,20.6,0.503645603,54458,22996.30745,22996.30745,22996.30745,22996.30745,92,100,1,84,4496,1544,812.1,155685
9.43180952,205.5579535,5692.513034,0,0,0,0,0,0,0,0,0,0,1,0,16.2,20.8,0.539255754,73417,32735.57488,32735.57488,32735.57488,32735.57488,31,100,1,1,3978,1732,1650.7,169695
9.220566171,69.2238448,4204.542567,0,0,0,0,0,0,0,0,0,0,1,0,7.6,26.7,0.544384346,102866,14917.5,14917.5,14917.5,14917.5,59,100,1,78,4496,1544,844,115932
9.162312436,14.82604668,1618.604873,0,0,0,0,0,0,0,0,0,0,1,0,4.6,11.5,0.439706342,130232,19889.94064,19889.94064,19889.94064,19889.94064,83,100,1,59,3978,1732,394,62586
9.331189427,10.65631483,3324.755313,0,0,0,0,0,0,0,0,0,0,1,0,7.6,23.5,0.518056467,38321,42353.55224,42353.55224,42353.55224,42353.55224,97,100,1,100,3978,1732,230.6,61092
9.149955581,16.51863547,2242.746927,0,0,0,0,0,0,0,0,0,0,1,0,12.4,13.2,0.525604079,45852,10659.36318,10659.36318,10659.36318,10659.36318,98,100,1,57,4496,1544,497.1,60552
9.08581763,35.50886517,3047.14775,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.7,0.534931307,31705,37483.95918,37483.95918,37483.95918,37483.95918,95,100,1,67,4496,1544,569.8,96058
9.054631286,16.77373388,1874.554043,0,0,0,0,0,0,0,0,0,0,1,0,7.6,23.5,0.518056467,38321,42353.55224,42353.55224,42353.55224,42353.55224,95,100,1,50,4496,1544,502.3,62238
9.334719959,12.70188007,1626.128336,0,0,0,0,0,0,0,0,0,0,1,0,11,24.6,0.558962852,36755,80723.26923,80723.26923,80723.26923,80723.26923,69,100,1,77,3978,1732,413.6,61833
9.084052364,24.97113495,3653.05116,0,0,0,0,0,0,0,0,0,0,1,0,2.8,13.9,0.516316774,109167,18365.675,18365.675,18365.675,18365.675,89,100,1,51,4496,1544,715.8,95117
9.03403653,18.75694409,1934.893589,0,0,0,0,0,0,0,0,0,0,1,0,13.7,26.1,0.589347537,52823,54888.78125,54888.78125,54888.78125,54888.78125,78,100,1,72,4496,1544,412.1,71005
10.2820787,62.20901222,231.554954,0,0,0,1,0,0,0,0,0,0,0,0,3.8,25.3,0.437918403,163417,16202.95203,16202.95203,16202.95203,16202.95203,100,100,1,25,3978,1732,425.6,65000
9.015795462,15.70565456,2289.863456,0,0,0,0,0,0,0,0,0,0,1,0,21.4,12.4,0.536866658,67852,16051.37853,16051.37853,16051.37853,16051.37853,78,100,1,94,3978,1732,353.6,76446
9.499478,13.64916233,1615.489096,0,0,0,0,0,0,0,0,0,0,1,0,11.4,20.5,0.466049383,52342,2039.262295,2039.262295,2039.262295,2039.262295,54,100,1,72,3978,1732,334.3,57485
9.014030197,13.27838023,2931.636253,0,0,0,0,0,0,0,0,0,0,1,0,10.9,26.4,0.499045541,75180,78843.43478,78843.43478,78843.43478,78843.43478,88,100,1,61,4496,1544,438.7,55068
9.033448108,17.20269321,561.1427092,0,0,0,0,0,0,0,0,0,0,1,0,8.5,24.2,0.537918871,31944,15034.32326,15034.32326,15034.32326,15034.32326,93,100,1,16,4496,1544,599.8,66614
9.240572504,59.86179853,3099.811868,0,0,0,0,0,0,0,0,0,0,1,0,12.4,41.3,0.591894977,12903,20198.36134,20198.36134,20198.36134,20198.36134,90,100,1,36,3978,1732,829.3,150572
9.035213374,27.84362081,1571.108349,0,0,0,0,0,0,0,0,0,0,1,0,5.7,23.7,0.542232527,98036,10844.64815,10844.64815,10844.64815,10844.64815,59,100,1,96,4496,1544,475.5,63588
8.962249097,35.64845643,1967.039215,0,0,0,0,0,0,0,0,0,0,1,0,11.8,46.1,0.614955135,142679,63486.71875,63486.71875,63486.71875,63486.71875,91,100,1,44,3978,1732,796.6,137398
8.960483834,37.20130097,2006.100362,0,0,0,0,0,0,0,0,0,0,1,0,4.3,19.4,0.586711712,130266,17867.06522,17867.06522,17867.06522,17867.06522,102,100,1,100,4496,1544,189.7,100247
9.091113424,19.29300792,1778.193145,0,0,0,0,0,0,0,0,0,0,1,0,8.6,29.2,0.542469006,19333,35613.90244,35613.90244,35613.90244,35613.90244,98,100,1,65,3978,1732,394.9,69590
8.908702734,2.797779858,4278.409099,0,0,0,0,0,0,0,0,0,0,1,0,6.9,32.9,0.530400395,59426,33438.93333,33438.93333,33438.93333,33438.93333,92,100,1,70,4496,1544,539.6,72420
8.943419607,20.16791431,1989.153586,0,0,0,0,0,0,0,0,0,0,1,0,11.4,26.6,0.537910634,37227,28124.65909,28124.65909,28124.65909,28124.65909,102,100,1,61,4496,1544,539.5,85942
8.903995362,175.6562223,6754.838861,0,0,0,0,0,0,0,0,0,0,1,0,6.5,23.5,0.537169518,101554,61411.1338,61411.1338,61411.1338,61411.1338,78,100,1,33,4496,1544,2094.8,338000
9.069930247,9.376197796,2828.511841,0,0,0,0,0,0,0,0,0,0,1,0,10.5,24.9,0.485142119,66125,4456.186916,4456.186916,4456.186916,4456.186916,87,100,1,65,3978,1732,323.9,50886
8.882812185,10.82597442,3905.428576,0,0,0,0,0,0,0,0,0,0,1,0,14.2,16.1,0.488342898,38375,34795.16883,34795.16883,34795.16883,34795.16883,92,100,1,63,3978,1732,363.8,51450
8.881635341,27.20836676,2678.118894,0,0,0,0,0,0,0,0,0,0,1,0,5.4,29.9,0.53207986,90735,14130.51163,14130.51163,14130.51163,14130.51163,61,100,1,55,4496,1544,522,83130
9.049335491,72.39356593,4619.472026,0,0,0,0,0,0,0,0,0,0,1,0,7.6,26.7,0.544384346,102866,14917.5,14917.5,14917.5,14917.5,59,100,1,78,3978,1732,843.6,115932
8.905760625,23.514209,3304.540794,0,0,0,0,0,0,0,0,0,0,1,0,11.6,21.4,0.536450359,39295,15977.42254,15977.42254,15977.42254,15977.42254,91,100,1,22,4496,1544,551.4,70144
9.030506002,20.47417598,1788.452391,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.7,0.534931307,31705,37483.95918,37483.95918,37483.95918,37483.95918,88,100,1,95,3978,1732,340.6,87129
8.854567947,29.74285738,7537.353262,0,0,0,0,0,0,0,0,0,0,1,0,14.6,19.6,0.592860008,36921,13117.92771,13117.92771,13117.92771,13117.92771,91,100,1,80,3978,1732,859.1,139808
9.001084923,12.98076248,3156.503676,0,0,0,0,0,0,0,0,0,0,1,0,12.1,12.9,0.50995295,31401,16869.38767,16869.38767,16869.38767,16869.38767,106,100,1,77,3978,1732,379.3,63900
8.79572579,60.57941983,3293.217629,0,0,0,0,0,0,0,0,0,0,1,0,8.6,24.4,0.564892966,98608,24376.45833,24376.45833,24376.45833,24376.45833,91,100,1,99,3978,1732,669.7,183090
